Brand,Category_Name,Color,Discount,Gender,ProductID,Product_Description,Product_Name,SKU,Selling_Price,Size,Sub-Category,error_reason
Boat,Electronics,Maroon,10,nan,PROD_00568,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Laptops Deluxe,SKU-ELE-0568,28207.8,nan,Laptops,Gender: invalid value | Size: invalid value
Boat,Electronics,Maroon,15,nan,PROD_00523,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Laptops Pro,SKU-ELE-0523,20644.8,nan,Laptops,Gender: invalid value | Size: invalid value
Boat,Electronics,Maroon,25,nan,PROD_00586,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat TV Pro,SKU-ELE-0586,36542.25,nan,TV,Gender: invalid value | Size: invalid value
Boat,Electronics,Maroon,30,nan,PROD_00532,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat Laptops Premium,SKU-ELE-0532,52996.3,nan,Laptops,Gender: invalid value | Size: invalid value
Boat,Electronics,Maroon,30,nan,PROD_00709,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Mobiles Deluxe,SKU-ELE-0709,10542.7,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Navy,15,nan,PROD_00689,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Mobiles Classic,SKU-ELE-0689,60493.65,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Navy,15,nan,PROD_00730,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Mobiles Classic,SKU-ELE-0730,30749.6,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,10,nan,PROD_00487,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Computers Classic,SKU-ELE-0487,30049.2,nan,Computers,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,10,nan,PROD_00650,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Headphones Classic,SKU-ELE-0650,89694.9,nan,Headphones,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,10,nan,PROD_00688,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Mobiles Deluxe,SKU-ELE-0688,41281.2,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,10,nan,PROD_00713,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Mobiles Advanced,SKU-ELE-0713,84061.8,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,15,nan,PROD_00491,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Computers Classic,SKU-ELE-0491,1409.3,nan,Computers,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,15,nan,PROD_00573,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat TV Premium,SKU-ELE-0573,38324.8,nan,TV,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,20,nan,PROD_00669,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat Mobiles Premium,SKU-ELE-0669,30458.4,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,20,nan,PROD_00671,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Mobiles Deluxe,SKU-ELE-0671,56979.2,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,20,nan,PROD_00756,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Watches Advanced,SKU-ELE-0756,37736.0,nan,Watches,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,25,nan,PROD_00647,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Headphones Pro,SKU-ELE-0647,10261.5,nan,Headphones,Gender: invalid value | Size: invalid value
Boat,Electronics,Pink,30,nan,PROD_00464,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Computers Classic,SKU-ELE-0464,10736.6,nan,Computers,Gender: invalid value | Size: invalid value
Boat,Electronics,Red,5,nan,PROD_00687,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Mobiles Premium,SKU-ELE-0687,11733.45,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Red,10,nan,PROD_00602,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat TV Advanced,SKU-ELE-0602,64212.3,nan,TV,Gender: invalid value | Size: invalid value
Boat,Electronics,Red,15,nan,PROD_00614,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat TV Deluxe,SKU-ELE-0614,26853.2,nan,TV,Gender: invalid value | Size: invalid value
Boat,Electronics,Red,15,nan,PROD_00703,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat Mobiles Pro,SKU-ELE-0703,8322.35,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,Red,20,nan,PROD_00508,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Computers Pro,SKU-ELE-0508,8719.2,nan,Computers,Gender: invalid value | Size: invalid value
Boat,Electronics,Red,25,nan,PROD_00696,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat Mobiles Advanced,SKU-ELE-0696,21683.25,nan,Mobiles,Gender: invalid value | Size: invalid value
Boat,Electronics,White,5,nan,PROD_00517,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Laptops Classic,SKU-ELE-0517,73041.7,nan,Laptops,Gender: invalid value | Size: invalid value
Boat,Electronics,White,5,nan,PROD_00543,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Boat Laptops Deluxe,SKU-ELE-0543,9700.45,nan,Laptops,Gender: invalid value | Size: invalid value
Boat,Electronics,White,10,nan,PROD_00480,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Computers Pro,SKU-ELE-0480,83099.7,nan,Computers,Gender: invalid value | Size: invalid value
Boat,Electronics,White,10,nan,PROD_00642,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Headphones Premium,SKU-ELE-0642,40983.3,nan,Headphones,Gender: invalid value | Size: invalid value
Boat,Electronics,White,15,nan,PROD_00580,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat TV Advanced,SKU-ELE-0580,42331.7,nan,TV,Gender: invalid value | Size: invalid value
Boat,Electronics,White,15,nan,PROD_00769,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Boat Watches Advanced,SKU-ELE-0769,28263.35,nan,Watches,Gender: invalid value | Size: invalid value
Boat,Electronics,White,30,nan,PROD_00684,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",Boat Mobiles Classic,SKU-ELE-0684,47987.8,nan,Mobiles,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Beige,15,nan,PROD_00958,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Borosil Washing Machines Deluxe,SKU-HOM-0958,20234.25,nan,Washing Machines,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Beige,25,nan,PROD_00923,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Borosil Refrigerators Advanced,SKU-HOM-0923,57372.75,nan,Refrigerators,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Black,20,nan,PROD_00781,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Borosil Kitchen Appliances Classic,SKU-HOM-0781,65280.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Black,20,nan,PROD_00816,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Borosil Kitchen Appliances Advanced,SKU-HOM-0816,45884.8,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Blue,5,nan,PROD_00884,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Borosil Air Conditioners Classic,SKU-HOM-0884,49333.5,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Blue,5,nan,PROD_00952,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Borosil Washing Machines Advanced,SKU-HOM-0952,87326.85,nan,Washing Machines,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Blue,20,nan,PROD_00784,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Borosil Kitchen Appliances Premium,SKU-HOM-0784,52864.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Green,5,nan,PROD_00885,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Borosil Air Conditioners Classic,SKU-HOM-0885,15783.3,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Green,20,nan,PROD_00802,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Borosil Kitchen Appliances Deluxe,SKU-HOM-0802,50376.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Grey,5,nan,PROD_00829,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Borosil Kitchen Appliances Advanced,SKU-HOM-0829,2431.05,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Grey,10,nan,PROD_00949,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Borosil Refrigerators Classic,SKU-HOM-0949,78016.5,nan,Refrigerators,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Grey,20,nan,PROD_00789,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Borosil Kitchen Appliances Classic,SKU-HOM-0789,76951.2,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Borosil,Home & Kitchen,Maroon,10,nan,PROD_00817,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Borosil Kitchen Appliances Premium,SKU-HOM-0817,77888.7,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
